"","TRACT","X","Geography","ind_id","ind_definition","reportyear","race_eth_code","race_eth_name","geotype","geotypevalue","geoname","county_name","county_fips","region_name","region_code","pop_park_acc","pop2010","p_parkacc","LL_95CI","UL_95CI","se","rse","CA_decile","CA_RR","version","CONDITION","OUTCOME","YEAR","SRANum","RegionNum","RegionName","UrbanicitySort","UrbanicityCat","SESSort","Socioeconomic_Category","SDNUM","Supervisor_District","Total_Cases","Total_Rate","Age_Adjusted_Rate","Male_Cases","Male_Rate","Female_Cases","Female_Rate","White_Cases","White_Rate","Black_Cases","Black_Rate","Hispanic_Cases","Hispanic_Rate","Asian_Pacific_Islander_Cases","Asian_Pacific_Islander_Rate","Other_Race_Ethnicity_Cases","Other_Race_Ethnicity_Rate","Age_Group_0_to_14_Cases","Age_Group_0_to_14_Rate","Age_Group_15_to_24_Cases","Age_Group_15_to_24_Rate","Age_Group_25_to_44_Cases","Age_Group_25_to_44_Rate","Age_Group_45_to_64_Cases","Age_Group_45_to_64_Rate","Age_Group_65Plus_Cases","Age_Group_65Plus_Rate","percent","Unemployment_rate"
"931",194.05,423,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019405,"Census Tract 0194.05","San Diego",6073,"San Diego",9,3592,3592,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,11,11.4
"932",194.06,419,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019406,"Census Tract 0194.06","San Diego",6073,"San Diego",9,2149,4628,0.4643475,0.4499786,0.4787163,0.0073311,1.5787864,3,0.6295247,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,6.4,6.6
"933",194.06,419,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019406,"Census Tract 0194.06","San Diego",6073,"San Diego",9,2149,4628,0.4643475,0.4499786,0.4787163,0.0073311,1.5787864,3,0.6295247,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,6.1,6.6
"934",194.06,419,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019406,"Census Tract 0194.06","San Diego",6073,"San Diego",9,2149,4628,0.4643475,0.4499786,0.4787163,0.0073311,1.5787864,3,0.6295247,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,7.5,6.6
"935",194.06,419,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019406,"Census Tract 0194.06","San Diego",6073,"San Diego",9,2149,4628,0.4643475,0.4499786,0.4787163,0.0073311,1.5787864,3,0.6295247,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,6.6,6.6
"936",195.02,429,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019502,"Census Tract 0195.02","San Diego",6073,"San Diego",9,5715,5715,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,32.5,10.9
"937",195.02,429,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019502,"Census Tract 0195.02","San Diego",6073,"San Diego",9,5715,5715,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,23.6,10.9
"938",195.02,429,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019502,"Census Tract 0195.02","San Diego",6073,"San Diego",9,5715,5715,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,28.5,10.9
"939",195.02,429,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019502,"Census Tract 0195.02","San Diego",6073,"San Diego",9,5715,5715,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,23.7,10.9
"940",195.03,426,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019503,"Census Tract 0195.03","San Diego",6073,"San Diego",9,4625,4795,0.9645464,0.9593122,0.9697806,0.0026705,7.5324646,6,1.3076539,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,20.4,12.1
"941",195.03,426,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019503,"Census Tract 0195.03","San Diego",6073,"San Diego",9,4625,4795,0.9645464,0.9593122,0.9697806,0.0026705,7.5324646,6,1.3076539,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,34.9,12.1
"942",195.03,426,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019503,"Census Tract 0195.03","San Diego",6073,"San Diego",9,4625,4795,0.9645464,0.9593122,0.9697806,0.0026705,7.5324646,6,1.3076539,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,14.2,12.1
"943",195.03,426,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019503,"Census Tract 0195.03","San Diego",6073,"San Diego",9,4625,4795,0.9645464,0.9593122,0.9697806,0.0026705,7.5324646,6,1.3076539,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,24.5,12.1
"944",196.02,416,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019602,"Census Tract 0196.02","San Diego",6073,"San Diego",9,1001,5464,0.1831991,0.1729421,0.1934561,0.0052332,2.8565449,2,0.2483665,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,14,6
"945",196.02,416,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019602,"Census Tract 0196.02","San Diego",6073,"San Diego",9,1001,5464,0.1831991,0.1729421,0.1934561,0.0052332,2.8565449,2,0.2483665,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,19.4,6
"946",196.02,416,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019602,"Census Tract 0196.02","San Diego",6073,"San Diego",9,1001,5464,0.1831991,0.1729421,0.1934561,0.0052332,2.8565449,2,0.2483665,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,15,6
"947",196.02,416,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019602,"Census Tract 0196.02","San Diego",6073,"San Diego",9,1001,5464,0.1831991,0.1729421,0.1934561,0.0052332,2.8565449,2,0.2483665,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,25.3,6
"948",197.02,428,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019702,"Census Tract 0197.02","San Diego",6073,"San Diego",9,2634,4933,0.533955,0.5200341,0.5478759,0.0071025,1.5239925,3,0.7238929,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,8.5,7.3
"949",197.02,428,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019702,"Census Tract 0197.02","San Diego",6073,"San Diego",9,2634,4933,0.533955,0.5200341,0.5478759,0.0071025,1.5239925,3,0.7238929,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,8.6,7.3
"950",198.03,6,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019803,"Census Tract 0198.03","San Diego",6073,"San Diego",9,4383,4465,0.9816349,0.9776966,0.9855733,0.0020094,10.9412786,6,1.3308212,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,4.1,5.7
"951",198.03,6,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019803,"Census Tract 0198.03","San Diego",6073,"San Diego",9,4383,4465,0.9816349,0.9776966,0.9855733,0.0020094,10.9412786,6,1.3308212,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,5.9,5.7
"952",198.03,6,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019803,"Census Tract 0198.03","San Diego",6073,"San Diego",9,4383,4465,0.9816349,0.9776966,0.9855733,0.0020094,10.9412786,6,1.3308212,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,7.3,5.7
"953",198.03,6,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019803,"Census Tract 0198.03","San Diego",6073,"San Diego",9,4383,4465,0.9816349,0.9776966,0.9855733,0.0020094,10.9412786,6,1.3308212,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,2.4,5.7
"954",198.05,10,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019805,"Census Tract 0198.05","San Diego",6073,"San Diego",9,2783,3763,0.7395695,0.725547,0.753592,0.0071543,2.7471126,4,1.0026484,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,15.7,10
"955",198.05,10,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019805,"Census Tract 0198.05","San Diego",6073,"San Diego",9,2783,3763,0.7395695,0.725547,0.753592,0.0071543,2.7471126,4,1.0026484,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,5.3,10
"956",198.05,10,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019805,"Census Tract 0198.05","San Diego",6073,"San Diego",9,2783,3763,0.7395695,0.725547,0.753592,0.0071543,2.7471126,4,1.0026484,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,15.2,10
"957",198.05,10,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019805,"Census Tract 0198.05","San Diego",6073,"San Diego",9,2783,3763,0.7395695,0.725547,0.753592,0.0071543,2.7471126,4,1.0026484,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,9.6,10
"958",198.06,15,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019806,"Census Tract 0198.06","San Diego",6073,"San Diego",9,9034,11116,0.8127024,0.8054495,0.8199553,0.0037005,1.9757201,5,1.1017961,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,2,8
"959",198.06,15,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019806,"Census Tract 0198.06","San Diego",6073,"San Diego",9,9034,11116,0.8127024,0.8054495,0.8199553,0.0037005,1.9757201,5,1.1017961,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,4.6,8
"960",198.06,15,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019806,"Census Tract 0198.06","San Diego",6073,"San Diego",9,9034,11116,0.8127024,0.8054495,0.8199553,0.0037005,1.9757201,5,1.1017961,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,2.6,8
"961",198.06,15,"CARLSBAD",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019806,"Census Tract 0198.06","San Diego",6073,"San Diego",9,9034,11116,0.8127024,0.8054495,0.8199553,0.0037005,1.9757201,5,1.1017961,41376.2397873,"Mood Disorders","Hospitalization",2010,41,1,"N COASTAL",3,"Suburban Area",5,"High Income",5,"Supervisorial District 5",257,224.03933328684,229.067566447443,114,204.407308457801,143,242.615496852785,216,256,5,315.656565656566,19,113.977204559088,6,73.9918608953015,NA,NA,20,91.0705341286827,58,474.554082801505,71,235.896072828759,80,245.270871018181,28,157.179746266981,5.1,8
"962",199.02,425,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019902,"Census Tract 0199.02","San Diego",6073,"San Diego",9,995,4078,0.2439922,0.2308101,0.2571742,0.0067255,2.7564595,2,0.3307848,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,16.6,11.8
"963",199.02,425,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019902,"Census Tract 0199.02","San Diego",6073,"San Diego",9,995,4078,0.2439922,0.2308101,0.2571742,0.0067255,2.7564595,2,0.3307848,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,13.3,11.8
"964",199.02,425,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019902,"Census Tract 0199.02","San Diego",6073,"San Diego",9,995,4078,0.2439922,0.2308101,0.2571742,0.0067255,2.7564595,2,0.3307848,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,6.4,11.8
"965",199.02,425,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019902,"Census Tract 0199.02","San Diego",6073,"San Diego",9,995,4078,0.2439922,0.2308101,0.2571742,0.0067255,2.7564595,2,0.3307848,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,10.7,11.8
"966",199.03,424,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019903,"Census Tract 0199.03","San Diego",6073,"San Diego",9,0,4371,0,0,0,0,0,1,0,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,5.9,5.2
"967",199.03,424,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019903,"Census Tract 0199.03","San Diego",6073,"San Diego",9,0,4371,0,0,0,0,0,1,0,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,5.6,5.2
"968",199.03,424,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019903,"Census Tract 0199.03","San Diego",6073,"San Diego",9,0,4371,0,0,0,0,0,1,0,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,13.8,5.2
"969",199.03,424,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019903,"Census Tract 0199.03","San Diego",6073,"San Diego",9,0,4371,0,0,0,0,0,1,0,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,16,5.2
"970",199.05,417,"VISTA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73019905,"Census Tract 0199.05","San Diego",6073,"San Diego",9,4256,4256,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,52,1,"N COASTAL",3,"Suburban Area",2,"Low Income",5,"Supervisorial District 5",303,301.693666424382,297.594558952225,130,256.405199108499,173,347.864554009491,214,487.96059832178,13,480.236424085704,59,126.422250316056,5,120.598166907863,NA,NA,20,93.8570557041626,97,578.828022437045,79,275.184617528215,82,347.988456968257,25,247.671884287696,3.4,5
