id,text,username,longtitude,latitude,created_at_local,source_clean
5.96515E+17,there's so much stigma around mental illness and suicide that many people struggle and lose their… https://t.co/O0AIzHuasR,annaliese,-117.071716,32.774572,20:56.6,Instagram
5.97639E+17,"Hiking the deer spring trail to suicide rock. On top of Suicide Rock peak in idyllwild, ca. behind me… https://t.co/8KqpdHvI3F",Raed,-116.696857,33.769925,48:36.3,Instagram
5.98686E+17,I feel bad because on my suicide note I forgot to mention my dad. Am I such a failure I even fail writing a goodbye letter,aquamarine,-117.101832,32.695808,05:49.8,Twitter for Android
5.99794E+17,Repost from @aubreydollface :) Two pt. suicide with chinaman_chong hanging on for dear life.… https://t.co/buUkcN7SgE,Shelly Boo Phan,-117.235976,32.748037,30:04.6,Instagram
6.00519E+17,im not suicidel,The Beljan Taco,-121.551676,39.054851,30:56.8,Twitter for Android
6.00729E+17,Ex-Charger Robinson committed suicide: The outside linebacker hanged himself Saturday evening in Philadelphia. http://t.co/t3CPkiEl0b,San Diego Press,-117.166272,32.714312,23:35.6,dlvr.it
6.01434E+17,"Colleges response to suicides- too much lawyering, too little reaching out to help kids
http://t.co/GGadTaHLn9
@1boring_ym",Allen Frances,-117.188215,32.702616,06:29.5,Twitter for Android
6.01606E+17,"Point Loma woman's death ruled a suicide: A multi-million dollar home in Point Loma is now a crime scene, as… http://t.co/HUBnxwbcox",San Diego Press,-117.166272,32.714312,32:06.1,dlvr.it
6.01819E+17,Her suicide note …📝,♛Lightskin Lay♛,-117.057958,32.816554,35:44.1,Twitter for iPhone
6.02173E+17,Does this looks like suicide attempt? http://t.co/XgCnkwKOYP,Omar Garcia,-116.925234,32.53107,04:04.6,Twitter for Windows
6.0236E+17,Her suicide note📝 She loved me to death. 💌,♛Lightskin Lay♛,-117.057912,32.816589,26:03.2,Twitter for iPhone
6.02499E+17,"&lt;JustNoodle&gt; be right back
&lt;JustNoodle&gt; it's time for my daily sacrifice of a virgin
&lt;meatwad_&gt; you're committing suicide?!",Bash Org,-123.012421,37.699358,39:57.7,Zorrotron
6.02618E+17,Made it to a little piece of haven 😍😊😄 #suiciderock #idyllwild #afraidofheightsbutdidntcare… https://t.co/P9acfYJJnz,Christie,-116.696857,33.769925,31:14.8,Instagram
6.03774E+17,"&lt;Fly_Mario&gt; Tommorrow Night at 9pm est
&lt;GoodScrat&gt; what happens, you're commiting suicide over a quick cam?",Bash Org,-123.011467,37.69891,04:03.5,Zorrotron
6.03886E+17,@JoolzHoolz @RondaRousey @bethecorreia She knows better. No one at any age should reference suicide like that. Uncalled for. She'll get hers,Tracey M,-116.663094,33.922846,31:42.9,Twitter for Android
6.04875E+17,"Everybody notices, nobody pays attention. I should be that kid that commited suicide min ago..instead ima be that one that made it in life.",Luv ya $elf,-117.215125,32.845235,01:24.2,Twitter for Android
6.04906E+17,Tea can safe your life #tea #friends #EarToHear #LifeIsPrecious #LifeSaver #suicide #love #help #sos #purpose http://t.co/vdWCRdF3Jz,Robin Nadirah Bray,-117.161313,32.747585,01:43.2,Twitter for iPhone
6.05559E+17,we're just suicidal kids telling other suicidal kids that suicide isn't the answer,summmiie,-121.335418,38.245052,19:32.2,Twitter for iPhone
6.05589E+17,"&lt;Samah&gt; hmm the one bad thing about seeing cute chicks - it gets me depressed.... T_T
&lt;@toe2toe&gt; /j #suicide",Bash Org,-123.012051,37.69986,16:57.9,Zorrotron
6.0589E+17,"Neighbors recall couple in murder-suicide: Elderly man trimmed hedges, checked the mail -- then carried out planned… http://t.co/1EEKYm64KP",San Diego Press,-117.166272,32.714312,13:09.4,dlvr.it
6.08831E+17,1/2 mile above Idyllwild on Suicide Rock #suiciderock #Idyllwild #hike #trail #hiking #trek #hiker… https://t.co/m0bpQh3wKO,Melvin Soriano,-116.697694,33.769529,01:08.5,Instagram
6.09071E+17,"Styron's first novel, Lie Down In Darkness (1951), is about the #suicide of a young woman. The novel received the prestigious Prix de Rome.",Paul Jimerson,-122.280948,37.097379,53:05.5,Twitter for iPhone
6.09123E+17,Standing next to a 1/2 mile cliff #stephensleap #tahquitzpeak #suiciderock #tahquitz #Idyllwild… https://t.co/LYJmI6TMCV,Melvin Soriano,-116.697694,33.769529,22:13.9,Instagram
6.11022E+17,"""@GreatGawd: This nigga on suicide watch http://t.co/v92CWBQtqz""this guy so dumb lmao he finds hey roasted on so much by everyone 😂😂😂😂",JAVIERR_,-118.23103,34.14535,07:27.8,Twitter for Android
6.11973E+17,"This is today , go and support your locals - $2 #methmouth #tmbxcrew #delmartians #subliminalsuicide… https://t.co/QeMQYEivCt",Mykel,-117.032341,33.150583,05:27.0,Instagram
6.11979E+17,"&lt;Hawk|School&gt; i wish emo kids bled money, atleast then their suicide would be worth something",Bash Org,-123.01165,37.699247,27:50.7,Zorrotron
6.12394E+17,Enjoying our suicide wine slushies!! ☀️☀️🍷💛 @ Maurice Car'rie Winery https://t.co/4xhvpFRtyX,Kim Heston,-117.06562,33.527905,57:43.5,Instagram
6.13057E+17,"&lt;Fly_Mario&gt; Tommorrow Night at 9pm est
&lt;GoodScrat&gt; what happens, you're commiting suicide over a quick cam?",Bash Org,-123.012041,37.699638,51:53.0,Zorrotron
6.13766E+17,"Cell suicide path further explained: Chromosome-protecting telomeres participate in cell death, Salk study finds. http://t.co/YaVugdsCXN",San Diego Press,-117.166272,32.714312,51:37.8,dlvr.it
6.14025E+17,"My first boyfriend committed suicide a few years ago, I still am in disbelief",Emilee Anne,-117.223069,32.867922,00:27.1,Twitter for iPhone
6.1441E+17,&lt;andy&gt; i will commit suicide or die trying,Bash Org,-123.011864,37.699507,28:34.3,Zorrotron
6.14486E+17,That shit legal now so there better not be no more suicides when someone call you a faggot..,Ca〽️,-117.12619,32.92109,32:30.9,Twitter for iPhone
6.14939E+17,@Jaktex @NewNin3DSJP @thenazop people’s oppression towards homosexuals is what causes suicides.,#LoveWins,-117.048081,32.565011,31:20.4,Tweetbot for Mac
6.1629E+17,Excited to get a quick shoot with awesome @lily_ann24 on my way to LA. #suicidegirls… https://t.co/xEjnXG5uJt,steve prue,-117.235237,32.743759,00:28.2,Instagram
6.16858E+17,"Hard playlist - job for a cowboy, tool, suicide silence, slayer and rage against the machine for good measure",Anduin,-119.254789,36.391047,38:06.8,Twitter for Android
6.17106E+17,#fbf hanging in a van with a man and a can:photo by brettmichaelwilson #suicidegirls @ Las Flores Canyon https://t.co/BJrRYhkbws,Milloux Suicide,-118.642996,34.052129,03:04.7,Instagram
6.17458E+17,Im a Rock n Roll suicide.,María Pazuzu,-117.349681,33.185138,19:44.8,Twitter for iPhone
6.17484E+17,&lt;Murder-Is-Funny&gt; I get this huge kick of trying to talk people I judge as worthless into suicide,Bash Org,-123.0115,37.699179,04:14.8,Zorrotron
6.17895E+17,"&lt;Ettin&gt; Still, I thought the war would be over by now.
&lt;Ettin&gt; No country has an infinite supply of suicide bombers.",Bash Org,-123.011728,37.698986,16:07.9,Zorrotron
6.19209E+17,"No gaming, but just geeking out at SDCC!!  #sdcc #sdcc2015 #lovelylolana #suicidegirls @ San Diego… https://t.co/xQgLv0n8kx",Robert Angelito III,-117.16128,32.706766,19:16.8,Instagram
6.19277E+17,Hahaha photobombed by @jessicalousg. Thanks @aslucerne for the pic. #sdcc2015 #suicidegirls @ San… https://t.co/kkwWtRrnri,CM Curlz,-117.16128,32.706766,49:38.4,Instagram
6.19297E+17,#suicidegirls #sdcc @ San Diego Convention Center https://t.co/KYzFLD67JQ,Michael Reyes,-117.16128,32.706766,07:09.6,Instagram
6.19316E+17,Omg just met millouxsuicide ✔️ #SuicideGirls #sdcc2015 #comiccon #rad @ Suicide Girls booth https://t.co/zZ7D1M46hB,CHEWPACABRA,-117.162254,32.707564,22:47.9,Instagram
6.19337E+17,The squad at #ComicCon: booth 1730 @suicidegirls @ San Diego Comic-Con 2015 https://t.co/K4OCjYRtCi,Milloux Suicide,-117.168827,32.71124,47:19.5,Instagram
6.19384E+17,#blackheartburlesque #suicidegirls @ House of Blues San Diego https://t.co/pfoTyZlU04,Robert Angelito III,-117.159525,32.716423,53:29.6,Instagram
6.19386E+17,missysuicide sgblackheartburlesque @suicidegirls oh yeah @ House of Blues San Diego https://t.co/zYiQGdRB1s,thepulsesd,-117.159525,32.716423,03:14.5,Instagram
6.19391E+17,#suicidegirls #sdcc @ House of Blues San Diego https://t.co/b8QN8d5ruh,Michael Reyes,-117.159525,32.716423,20:30.4,Instagram
6.19395E+17,Watching suicide girl burlesque show. @ House of Blues San Diego https://t.co/RAUvOfZ6Wn,Master D,-117.159525,32.716423,38:00.1,Instagram
6.19398E+17,missysuicide sgblackheartburlesque @suicidegirls rocking it @ House of Blues San Diego https://t.co/kY23KEMTZK,thepulsesd,-117.159525,32.716423,49:48.5,Instagram
6.19411E+17,#blackheartburlesque #sandiego #burlesque @ suicide girls blackheart burlesque https://t.co/tyx48naO5O,Genevieve Burnesse,-117.155722,32.710657,40:46.5,Instagram
6.19416E+17,Boobies boobies booty booty #blackheartburlesque @suicidegirls @ House of Blues San Diego https://t.co/snQHS1GcVM,guapomole,-117.159525,32.716423,59:45.7,Instagram
6.19438E+17,@suicidegirls #blackburlesque #sdcc @ House of Blues San Diego https://t.co/px4baYklqW,Michael Reyes,-117.159525,32.716423,29:18.0,Instagram
6.19439E+17,@suicidegirls #blackburlesque #sdcc @ House of Blues San Diego https://t.co/pVjbA3S8FV,Michael Reyes,-117.159525,32.716423,30:30.1,Instagram
6.19441E+17,@suicidegirls #blackburlesque #sdcc @ House of Blues San Diego https://t.co/7Vh93Ufeb8,Michael Reyes,-117.159525,32.716423,40:23.1,Instagram
6.19605E+17,@lyxzensuicide told me that she loved my glasses. 👩‍❤️‍💋‍👩#fangirling @ San Diego Comic-Con 2015 https://t.co/bd2C1IpGWq,Juliann Friel,-117.168827,32.71124,32:15.7,Instagram
6.1961E+17,Breaking Bad Erica!  👍😁 #suicidegirls #phecdasuicide #ericasuicide #SDCC @ San Diego Convention Center https://t.co/du1YvoPwNh,Robert Angelito III,-117.16128,32.706766,50:42.5,Instagram
6.19866E+17,#skwad #FanArt #SDCC2015 #joker #harleyquinn #suicidesquad #jeffpina #christopheruminga #albertmoy… https://t.co/LZytHsBU4b,△̵Kat Kuhns△̵,-117.16128,32.706766,50:47.9,Instagram
6.19924E+17,Chamaco had an awesome time with the awesome @ericafett @palomasuicide and all the SG crew at… https://t.co/JgaOXpS2LM,Carlos & Ernesto Bst,-117.166871,32.699241,38:41.3,Instagram
6.19937E+17,#suicidesquad #hallh #sdcc #sdcc15 #comiccon @ San Diego Convention Center https://t.co/avU4tLRGvX,sɹǝɥʇɐǝɟʞɔɐןq,-117.16128,32.706766,30:53.5,Instagram
6.19939E+17,#suicidesquad cast #hallh #sdcc #sdcc15 #comiccon @ San Diego Convention Center Hall H https://t.co/rsQh6aXr27,sɹǝɥʇɐǝɟʞɔɐןq,-117.159571,32.705317,38:41.7,Instagram
6.19939E+17,Suicide Squad!!!! #wb #sdcc2015 #hallh #dc #suicidesquad @ San Diego Convention Center Hall H https://t.co/DzYLFqiZKa,Paula Whitlock,-117.159571,32.705317,39:24.2,Instagram
6.19949E+17,The Batfleck #batmanvssuperman there was also some #suicidesquad @ Hall H https://t.co/NwksTC7gxt,Benjamin Lo,-117.159119,32.705361,18:30.1,Instagram
6.19956E+17,Suicide Squad #suicidesquad #dc #harleyquinn #floydlawton #SDCC #SDCC2015 #sandiegocomiccon #sandiego… https://t.co/OdQfcSMu4v,Catherine Velazquez,-117.159066,32.70541,48:35.9,Instagram
6.19971E+17,There's a very special place in my heart for #suicidesquad !!! #werk #comiccon2015 #wb 👊🏾 @ Hall H https://t.co/mdekkvlyHt,Terra Potts,-117.178417,32.733732,46:15.3,Instagram
6.20049E+17,My daily with the oh so Lovely Lolana!!  #sdcc #suicidegirls #lovelylolana #lolananirvana @ San Diego… https://t.co/j51fdiuF0N,Robert Angelito III,-117.16128,32.706766,56:43.8,Instagram
6.20074E+17,Today I snuck a little #HarleyQuinn into my outfit at @comic_con :) #sdcc #villain #suicidesquad… https://t.co/OToZJs2Cqu,Stephanie Lazard,-117.16128,32.706766,36:45.6,Instagram
6.20393E+17,Some of the sweetest ladies I've met!  @luasuicide and illusionsiv #sdcc #suicidegirls #1730 @ San… https://t.co/pMJXyXdHKQ,Robert Angelito III,-117.16128,32.706766,43:14.1,Instagram
6.20394E+17,@lyxzensuicide thanks for not thinking I'm creepy with my morning walk-bys and not calling security!… https://t.co/TAEsQPzO9u,Robert Angelito III,-117.16128,32.706766,47:02.5,Instagram
6.20395E+17,Ok one with @lyxzensuicide this lady is truly awesome putting up with me! #sdcc #suicidegirls #1730 @… https://t.co/wUzbype7h8,Robert Angelito III,-117.16128,32.706766,52:52.9,Instagram
6.20396E+17,@katsandcrows still sweet as sweet comes! #sdcc #suicidegirls #1730 @ San Diego Convention Center https://t.co/s4VvDv0Hue,Robert Angelito III,-117.16128,32.706766,54:40.1,Instagram
6.20708E+17,#SDCC #sgsdcc #howtoselfie #suicidegirls #uksuicidegirls #coolpeople #coolselfie… https://t.co/X3cfednBi1,Mark Jason Pacheco,-117.161842,32.706278,36:20.9,Instagram
6.20761E+17,It's 108 degrees on the way to Phoenix ⚡️🌞⚡️I'm on fire #suicidegirls @ I-10 West https://t.co/PVRTYxlpqc,Milloux Suicide,-115.313229,33.702262,05:16.2,Instagram
6.20762E+17,#SDCC #sdccwithdrawal #sgsdcc #howtoselfie #suicidegirls #uksuicidegirls #coolpeople #coolselfie… https://t.co/PdoQC2OcfQ,Mark Jason Pacheco,-117.161842,32.706278,11:20.1,Instagram
6.21026E+17,#tankgirl #cosplay #suicidegirl #cosplayer #comiccon #comiccon2015 #sdcc2015 #sdcc #sandiegocomiccon… https://t.co/97YinLvATU,Manny Llanura,-117.103716,33.529676,36:40.6,Instagram
6.21398E+17,"&lt;confuted&gt; some israeli guy just started here
&lt;confuted&gt; whats the url to that suicide bomber flash game?",Bash Org,-123.012235,37.698925,15:50.8,Zorrotron
6.21424E+17,Last call at #ComicCon w/ @VividVivka 💘👑✨ #sdcc #cosplay #comiccon2015 #suicidegirls @ San Diego… https://t.co/6FxXEAVJG1,Kent Kaliber ,-117.16128,32.706766,01:22.5,Instagram
6.21464E+17,Moving cars #lincoln #tbird #fordthunderbird #lincolncontinental #suicidedoors #luxurycars… https://t.co/8rMqMEGbuE,1 Owner Car Guy,-116.888483,32.842133,40:43.8,Instagram
6.21517E+17,"#Repost smcoaaron with repostapp.
・・・
🏁 tonight. @industryracing #suicidemachineco #harleydavidson… https://t.co/DT52Y6ndSS",Industry Racing,-117.935532,34.027866,08:06.8,Instagram
6.22129E+17,SDPD sued in teen’s 1985 murder probe: Detectives accused of driving former criminalist to suicide with… http://t.co/4GUeRu1S61,San Diego Press,-117.166272,32.714312,40:33.5,dlvr.it
6.22171E+17,#ComicCon --- Visiting pretty-kitty @scribblesuicide 😻❤️✨ #suicidegirls #sdcc #blackheartburlesque… https://t.co/CpCYe0CnN0,Kent Kaliber ,-117.16128,32.706766,27:29.1,Instagram
6.23021E+17,He kinda lead some1 2 their suicide&amp;put a video of sexually harrasing some1&amp;talkin 2 fans like some booty call. That's not what an idol does,VOTE 4 NATE! ,-114.611732,32.738097,45:02.5,Twitter for Android
6.23334E+17,The suicide squad is my favorite!  #2015 #torrotorrotorro #bullfights… https://t.co/J2PKCIoKLU,Jamie Smith,-120.98035,37.292961,28:39.5,Instagram
6.23527E+17,https://t.co/M0zFILc0fR A different kind of shot - Tequila suicide - WTF,Teresa Morris,-123.011858,37.699626,17:54.6,Zorrotron
6.24054E+17,"Wondering if #SandraBland really had a job offer, maybe she was lying and committed suicide being despondent in jail",Rob Stockman,-117.209839,32.905272,08:53.3,TweetCaster for Android
6.24311E+17,"@TPM @Sharon59 What's point in believing #SandraBland's death was suicide?Whose interests Are served? Murder, even if she did hang herself.",Paul Jimerson,-122.280816,37.097261,13:14.0,Twitter for iPhone
6.24313E+17,"Was the prosecutor white? @nytimes The autopsy of Sandra Bland finds injuries consistent with suicide,prosecutor says http://t.co/1Orw4PVv9Y",Paul Jimerson,-122.280848,37.097301,19:11.0,Twitter for iPhone
6.24436E+17,"@Rocky4President @imfabulous13 @Bipartisanism you said ""suicide bombings"" didnt you?",Bryan Newton,-118.296296,34.176315,29:17.3,Twitter for Android
6.2472E+17,"&lt;Samah&gt; hmm the one bad thing about seeing cute chicks - it gets me depressed.... T_T
&lt;@toe2toe&gt; /j #suicide",Bash Org,-123.012117,37.699778,16:26.9,Zorrotron
6.24814E+17,"Its not everyday you witness a suicide.
On 7.24.15 I did
Whoever this guy was.God Bless his soul.
Never Give Up!
#RIP http://t.co/F6RW4m3KUg",Danny P,-117.099477,32.661018,28:56.8,Twitter for Android
